ETBL_ID,ADR_ID,ADR_GENRE_ID,ADR_GENRE_FR,ADR_GENRE_EN,ADR_PRINCIPALE,ADR_CIVIQUE,ADR_MUNICIPALITE,ADR_PROVINCE,ADR_PAYS,ADR_CODE_POSTAL,ADR_LATITUDE,ADR_LONGITUDE
871355,13628401,7,Exploitation,Operations,1,"1665, 3e Avenue",Val-d'Or,Québec,Canada,J9P1V9,48.099699,-77.814514
240914598,251564206,7,Exploitation,Operations,1,Lac Dix Milles Nord,Lac-Nilgaut,Québec,Canada,,46.85148,-77.81432
202107493,202108774,7,Exploitation,Operations,1,"290, rue Dorion",Val-d'Or,Québec,Canada,J9P5V7,48.0902659,-77.8138565
861758,19913689,7,Exploitation,Operations,1,"1633, ch. Sullivan",Val-d'Or,Québec,Canada,J9P1M4,48.105912,-77.811431
248090438,248091825,7,Exploitation,Operations,1,"1111, rue de l'Escale",Val-d'Or,Québec,Canada,J9P4G7,48.1024185,-77.8084072
500015943,500006099,7,Exploitation,Operations,1,"1515, 3e Avenue",Val-d'Or,Québec,Canada,J9P4N5,48.101725,-77.808105
841352,13339336,7,Exploitation,Operations,1,"1100, rue de l' Escale",Val-d'Or,Québec,Canada,J9P4G8,48.103226,-77.80744
371318901,371319269,7,Exploitation,Operations,1,"1159, 3e avenue",Val-d'Or,Québec,Canada,J9P1T7,48.104284,-77.796642
500015841,500005881,7,Exploitation,Operations,1,"1001, route 117",Val-d'Or,Québec,Canada,J9P7C4,48.112758,-77.79274
500015856,500005879,7,Exploitation,Operations,1,"1001, route 117",Val-d'Or,Québec,Canada,J9P7C4,48.112758,-77.79274
372137596,372137725,7,Exploitation,Operations,1,"932, 3e Avenue",Val-d'Or,Québec,Canada,J9P1T3,48.104089,-77.790646
868985,13632500,7,Exploitation,Operations,1,"909, 3e Avenue",Val-d'Or,Québec,Canada,J9P1T2,48.103605,-77.789211
883299,13337589,7,Exploitation,Operations,1,"2855, boul. Jean-Jacques-Cossette",Val-d'Or,Québec,Canada,J9P5G2,48.117051,-77.781179
265434311,265452692,7,Exploitation,Operations,1,Lac Marion,Lac-Nilgaut,Québec,Canada,,46.8585899,-77.77815
393522037,393522771,7,Exploitation,Operations,1,"210, avenue Centrale",Val-d'Or,Québec,Canada,J9P1P1,48.100799,-77.774164
869169,13632571,7,Exploitation,Operations,1,"93, 3e Avenue",Val-d'Or,Québec,Canada,J9P1R3,48.10051,-77.77167
16582800,16582836,7,Exploitation,Operations,1,"119, rue Perry",Val-d'Or,Québec,Canada,J9P2G1,48.096266,-77.76985
167545124,167547476,7,Exploitation,Operations,1,"104, av. Perrault",Val-d'Or,Québec,Canada,J9P2G3,48.094575,-77.769689
175850875,175851181,7,Exploitation,Operations,1,"104, av. Perrault",Val-d'Or,Québec,Canada,J9P2G3,48.094575,-77.769689
281226859,281227618,7,Exploitation,Operations,1,"90, avenue Perrault",Val-d'Or,Québec,Canada,J9P2G3,48.0944332,-77.7686883
236768026,236768059,7,Exploitation,Operations,1,Kuujjuarapik,Kuujjuarapik,Québec,Canada,J0M1G0,55.281906,-77.757732
240903114,250633614,7,Exploitation,Operations,1,Rapide-des-Joachims,Otter Lake,Québec,Canada,,46.1984,-77.75607
869367,13710806,7,Exploitation,Operations,1,"1001, 3e av. E.",Val-d'Or,Québec,Canada,J9P0P7,48.098404,-77.750856
500016994,500008804,7,Exploitation,Operations,1,"22020, rue Principale",Kuujjuarapik,Québec,Canada,J0M1G0,55.275936,-77.746205
500016997,500008790,7,Exploitation,Operations,1,"1330, route 117",Val-d'Or,Québec,Canada,J9P7C6,48.098946,-77.743363
500014783,500003148,7,Exploitation,Operations,1,"711, chemin Castagnier",La Morandière,Québec,Canada,J0Y1S0,48.713415,-77.739845
3065890,13628012,7,Exploitation,Operations,1,"301, ch. de Val-Du-Repos",Val-d'Or,Québec,Canada,J9P0C3,48.195764,-77.727474
6447998,49204759,7,Exploitation,Operations,1,L'Île des Rapides-des-Joachims,Rapides-des-Joachims,Québec,Canada,,46.19735,-77.72213
83503515,100460473,7,Exploitation,Operations,1,Petit Lac Vert,Lac-Nilgaut,Québec,Canada,,46.37753,-77.703158
144077726,144078132,7,Exploitation,Operations,1,"43, ch. du Mont-Vidéo",Barraute,Québec,Canada,J0Y1A0,48.430126,-77.641346
18576707,18576813,7,Exploitation,Operations,1,"43, ch. du Mont-Vidéo",Barraute,Québec,Canada,J0Y1A0,48.430158,-77.641132
3078770,3078774,7,Exploitation,Operations,1,"99, boul. Matagami",Matagami,Québec,Canada,J0Y2A0,49.756741,-77.634963
11719950,11719965,7,Exploitation,Operations,1,"Km 38, route de la Baie-James",Matagami,Québec,Canada,J0Y2A0,49.767715,-77.634465
869028,869032,7,Exploitation,Operations,1,"108, boul. Matagami",Matagami,Québec,Canada,J0Y2A0,49.75671,-77.632494
500014911,500003450,7,Exploitation,Operations,1,"45, rue de Dieppe",Matagami,Québec,Canada,J0Y2A0,49.759613,-77.631803
500015087,500003916,7,Exploitation,Operations,1,"111, boulevard Matagami",Matagami,Québec,Canada,J0Y2A0,49.756111,-77.631043
848083,13165303,7,Exploitation,Operations,1,"817, rte des Campagnards",Val-d'Or,Québec,Canada,J9P0C2,48.256486,-77.627029
11551490,11551530,7,Exploitation,Operations,1,"198, av. Jolliet",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.792581,-77.621051
500014901,500003452,7,Exploitation,Operations,1,"1, rue Sauvé",Matagami,Québec,Canada,J0Y2A0,49.758589,-77.620495
359657047,359657754,7,Exploitation,Operations,1,"12, rue Iberville",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.795822,-77.619976
361724674,361725413,7,Exploitation,Operations,1,"49, rue Iberville",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.794884,-77.619287
845298,845302,7,Exploitation,Operations,1,"53, av. des Groseilliers",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791353,-77.61757
267095899,267096924,7,Exploitation,Operations,1,"719-30, rue Bell",Matagami,Québec,Canada,J0Y2A0,49.7545461,-77.6175092
183435014,183435330,7,Exploitation,Operations,1,"34, rue Albanel",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791815,-77.617139
377700958,377702279,7,Exploitation,Operations,1,"167, rue Des Groseilliers",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791815,-77.617139
4163815,4163819,7,Exploitation,Operations,1,"66, av. Des Groseilliers",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.792032,-77.61622
376889781,376891070,7,Exploitation,Operations,1,"62, rue Albanel",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791376,-77.614844
377231631,377233921,7,Exploitation,Operations,1,"2, rue Albanel",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791376,-77.614844
377231663,377233929,7,Exploitation,Operations,1,"95, rue Albanel",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791376,-77.614844
383848966,383849904,7,Exploitation,Operations,1,"38, rue Albanel",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791376,-77.614844
273575454,273575998,7,Exploitation,Operations,1,"16, rue Albanel",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791652,-77.614825
273575462,273576000,7,Exploitation,Operations,1,"39, rue Albanel",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.79079,-77.61476
273575471,273576002,7,Exploitation,Operations,1,"65, rue Albanel",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.789814,-77.61358
359657054,359657756,7,Exploitation,Operations,1,"43, rue Belleau",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791852,-77.612128
377231639,377233923,7,Exploitation,Operations,1,"82, rue Belleau",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791852,-77.612128
377231671,377233931,7,Exploitation,Operations,1,"11, rue Belleau",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.791852,-77.612128
273575446,273575996,7,Exploitation,Operations,1,"41, rue Belleau",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.790752,-77.611713
377700950,377702277,7,Exploitation,Operations,1,"19, rue Dutilly",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.793901,-77.607067
376889773,376891068,7,Exploitation,Operations,1,"33, rue Évain",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,53.794705,-77.606582
265434736,265452804,7,Exploitation,Operations,1,Rivière Anonyme - Tuksukatvik,Baie-d'Hudson,Québec,Canada,,59.516197,-77.595413
915201,102891902,7,Exploitation,Operations,1,"1001, rte 117",Val-d'Or,Québec,Canada,J9P7C4,48.100242,-77.445138
873122,13336723,7,Exploitation,Operations,1,"365, rte 117",Val-d'Or,Québec,Canada,J9P7C4,48.071038,-77.381551
385825384,385826739,7,Exploitation,Operations,1,"360, chemin Sleepy",Val-d'Or,Québec,Canada,J9P7H2,48.082238,-77.361848
366763022,366766870,7,Exploitation,Operations,1,"487, route 113 Sud",Senneterre,Québec,Canada,J0Y2M0,48.208368,-77.35637
265435914,265453079,7,Exploitation,Operations,1,Lac Tiblemont,Senneterre,Québec,Canada,,48.21357,-77.35273
366762966,397870292,7,Exploitation,Operations,0,,,,,,47.871729,-77.352107
174200934,174201354,7,Exploitation,Operations,1,"1330, rte 117",Val-d'Or,Québec,Canada,J9P7C6,47.938981,-77.350483
136611129,136611213,7,Exploitation,Operations,1,Lac Tiblemont,Senneterre,Québec,Canada,,48.213066,-77.349045
373769930,373772601,7,Exploitation,Operations,1,Lac des Quinze,Senneterre,Québec,Canada,,48.21987,-77.34798
500015697,500005468,7,Exploitation,Operations,1,"459, route 113 Sud",Senneterre,Québec,Canada,J0Y2M0,48.219694,-77.347771
265435899,265453075,7,Exploitation,Operations,1,Lac Villebon,Matchi-Manitou,Québec,Canada,,48.02445,-77.34224
265434545,265452752,7,Exploitation,Operations,1,Ruisseau Nilgault,Lac-Nilgaut,Québec,Canada,,46.5722327,-77.3273931
375206299,375211515,7,Exploitation,Operations,1,"10, chemin de la Baie Anita",Matagami,Québec,Canada,J0Y2A0,49.853533,-77.32518
900397,900401,7,Exploitation,Operations,1,Puvirnituq,Puvirnituq,Québec,Canada,J0M1P0,60.033367,-77.286694
265434475,265452732,7,Exploitation,Operations,1,Rivière Coulonge,Lac-Nilgaut,Québec,Canada,,46.92339,-77.2731
372233766,372234568,7,Exploitation,Operations,1,"9, chemin de la Baie-Horseshoe",Sheenboro,Québec,Canada,J0X2Z0,45.999174,-77.262899
83726702,100466576,7,Exploitation,Operations,1,Lac Brûlé,Lac-Nilgaut,Québec,Canada,,46.97519,-77.25317
886670,13632900,7,Exploitation,Operations,1,"591, 6e Rue O.",Senneterre,Québec,Canada,J0Y2M0,48.38511,-77.249581
884356,13633041,7,Exploitation,Operations,1,"840, 7e Avenue",Senneterre,Québec,Canada,J0Y2M0,48.386391,-77.248729
882054,13632516,7,Exploitation,Operations,1,"550, 10e Avenue",Senneterre,Québec,Canada,J0Y2M0,48.390094,-77.241677
87731429,165851251,7,Exploitation,Operations,1,Lac Gueguen,Matchi-Manitou,Québec,Canada,,48.07217,-77.22511
265434346,265452702,7,Exploitation,Operations,1,Île Nilgaut,Lac-Nilgaut,Québec,Canada,,46.5938599,-77.21818
265434581,265452762,7,Exploitation,Operations,1,Lac Manny,Sheenboro,Québec,Canada,,45.99985,-77.21426
265434524,265452746,7,Exploitation,Operations,1,Lac Summerville,Lac-Nilgaut,Québec,Canada,,46.1429773,-77.2036286
265434559,265452756,7,Exploitation,Operations,1,Lac Forant 2,Lac-Nilgaut,Québec,Canada,,46.37818,-77.19753
500015816,500005759,7,Exploitation,Operations,1,"358, route 113 Nord",Senneterre,Québec,Canada,J0Y2M0,48.461931,-77.180756
265434447,265452724,7,Exploitation,Operations,1,Shenboro,Sheenboro,Québec,Canada,,46.07495,-77.18005
83519765,100462958,7,Exploitation,Operations,1,Lac McGillivray 1,Sheenboro,Québec,Canada,,46.06965,-77.15493
12738284,12738303,7,Exploitation,Operations,1,"450, rue Martin",Senneterre,Québec,Canada,J0Y2M0,48.494517,-77.14953
1005649,1005653,7,Exploitation,Operations,1,"Km 381, rte de la Baie-James",Eeyou Istchee Baie-James,Québec,Canada,J0Y2X0,52.309108,-77.096558
941171,941175,7,Exploitation,Operations,1,"252, Ancien chemin de Nichabau",Chichester,Québec,Canada,J0X1M0,45.955525,-77.096008
211005467,211006532,7,Exploitation,Operations,1,Rivière des Outaouais,Gracefield,Québec,Canada,,45.91607,-77.08919
87817736,100528758,7,Exploitation,Operations,1,,Réservoir-Dozois,Québec,Canada,,47.44847,-77.07845
265434644,265452780,7,Exploitation,Operations,1,Chapeau,L'Isle-aux-Allumettes,Québec,Canada,,45.90845,-77.04442
87733260,100507764,7,Exploitation,Operations,1,Lac Matchi Manitou,Matchi-Manitou,Québec,Canada,,47.9658407,-77.0429159
265434332,265452698,7,Exploitation,Operations,1,Lac au Loup,Chichester,Québec,Canada,,46.12821,-77.0377
265434454,265452726,7,Exploitation,Operations,1,Isle-aux-allumettes,Gracefield,Québec,Canada,,45.90833,-77.03056
240862063,240862213,7,Exploitation,Operations,1,Lac Evans - Baie Corbeau,Eeyou Istchee Baie-James,Québec,Canada,,50.7583079,-77.023232
265436005,265453097,7,Exploitation,Operations,1,Lac Matchi-Manitou,Matchi-Manitou,Québec,Canada,,48.0580099,-77.01535
11721326,11721348,7,Exploitation,Operations,1,"900, boul. Quévillon",Lebel-sur-Quévillon,Québec,Canada,J0Y1X0,49.0571243,-76.9861119
83452545,100453297,7,Exploitation,Operations,1,Lac Bryson,Lac-Nilgaut,Québec,Canada,,46.39797,-76.98211
1026726,1026730,7,Exploitation,Operations,1,"1017, boul. Quévillon",Lebel-sur-Quévillon,Québec,Canada,J0Y1X0,49.048221,-76.981449
1027687,1027691,7,Exploitation,Operations,1,"56, rue des Trembles",Lebel-sur-Quévillon,Québec,Canada,J0Y1X0,49.051855,-76.981255
500015198,500004224,7,Exploitation,Operations,1,"75, rue des Sapins",Lebel-sur-Quévillon,Québec,Canada,J0Y1X0,49.057049,-76.974522
83733058,100467572,7,Exploitation,Operations,1,Lac Byrd,Lac-Nilgaut,Québec,Canada,,46.99755,-76.91478
265434574,265452760,7,Exploitation,Operations,1,Rivière Noire,Waltham,Québec,Canada,,46.03283,-76.86571
265435013,265452868,7,Exploitation,Operations,1,Lac aux Goélands,Eeyou Istchee Baie-James,Québec,Canada,,49.878333,-76.824743
382914369,382915450,7,Exploitation,Operations,1,"119, chemin du lac Galarneau Est",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,46.123357,-76.803117
1002203,13162155,7,Exploitation,Operations,1,"3, ch. Esprit",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.883376,-76.796193
500014906,500003454,7,Exploitation,Operations,1,"219, rue Thomas-Lefebvre",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.877208,-76.782441
265434517,265452744,7,Exploitation,Operations,1,Lac Jim,Mansfield-et-Pontefract,Québec,Canada,,46.1011,-76.77715
393917644,393918226,7,Exploitation,Operations,1,"515, route 148",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.895101,-76.773908
265434531,265452748,7,Exploitation,Operations,1,Fort Coulonge,Mansfield-et-Pontefract,Québec,Canada,,45.87348,-76.77094
500015956,500006125,7,Exploitation,Operations,1,"209, chemin de la Passe",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.827472,-76.748888
1000285,1000289,7,Exploitation,Operations,1,"204, rue Principale",Fort-Coulonge,Québec,Canada,J0X1V0,45.843866,-76.742354
83449424,100450853,7,Exploitation,Operations,1,Lac Trader,Lac-Pythonga,Québec,Canada,,46.68852,-76.7422
880624,880628,7,Exploitation,Operations,1,"267, rue Principale",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.85926,-76.739575
858503,858507,7,Exploitation,Operations,1,"304, rue Principale",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.861271,-76.73909
500016411,500007302,7,Exploitation,Operations,1,"13, rue Dagenais",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.86114,-76.720545
83453478,100454779,7,Exploitation,Operations,1,Réservoir Cabonga,Lac-Pythonga,Québec,Canada,,47.25061,-76.70869
87713321,100504579,7,Exploitation,Operations,1,Lac Faillon,Matchi-Manitou,Québec,Canada,,48.31443,-76.70616
265435696,265453025,7,Exploitation,Operations,1,Réservoir Cabonga,Réservoir-Dozois,Québec,Canada,,47.50346,-76.70001
390156189,390157032,7,Exploitation,Operations,1,"A-35, chemin Terry-Fox Nord",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.894561,-76.681411
396906065,396906870,7,Exploitation,Operations,1,"41, chemin de la Chute",Mansfield-et-Pontefract,Québec,Canada,J0X1R0,45.867443,-76.680166
83525577,100464638,7,Exploitation,Operations,1,Lac Delahey,Lac-Pythonga,Québec,Canada,,46.8197899,-76.64518
1025273,1025277,7,Exploitation,Operations,1,"380, rte 148",Bryson,Québec,Canada,J0X1H0,45.656301,-76.619922
500015961,500006154,7,Exploitation,Operations,1,"1041, route 148",Bryson,Québec,Canada,J0X1H0,45.677041,-76.610692
83534714,100465324,7,Exploitation,Operations,1,Lac de l'Indienne 1,Otter Lake,Québec,Canada,,46.01928,-76.57178
500017119,500009097,7,Exploitation,Operations,1,"256, chemin Hudson",Umiujaq,Québec,Canada,J0M1Y0,56.55227,-76.551358
49220273,121207929,7,Exploitation,Operations,0,,,,,,47.041243,-76.535021
886017,886021,7,Exploitation,Operations,1,rte 117,Montcerf-Lytton,Québec,Canada,J0W1N0,47.037013,-76.531743
83514030,100462161,7,Exploitation,Operations,1,Lac Sopwith,Otter Lake,Québec,Canada,,45.94982,-76.51878
236757884,236759065,7,Exploitation,Operations,1,Umiujaq,Umiujaq,Québec,Canada,J0M1Y0,56.536111,-76.518333
11703093,11703113,7,Exploitation,Operations,1,"460, ch. Belmont",Otter Lake,Québec,Canada,J0X2P0,45.865346,-76.513081
88333993,212602839,7,Exploitation,Operations,1,Réservoir LG2,Eeyou Istchee Baie-James,Québec,Canada,,54.077592,-76.500839
265434388,265452714,7,Exploitation,Operations,1,Lac Gravelle,Otter Lake,Québec,Canada,,45.84956,-76.48168
379392289,379393402,7,Exploitation,Operations,1,"1378, route 301",Otter Lake,Québec,Canada,J0X2P0,45.795193,-76.481449
199129844,199130375,7,Exploitation,Operations,1,"460, ch. Belmont",Otter Lake,Québec,Canada,J0X2P0,45.840018,-76.464133
265435020,265452870,7,Exploitation,Operations,1,Rivière O'Sullivan,Eeyou Istchee Baie-James,Québec,Canada,,49.39959,-76.458214
883773,883777,7,Exploitation,Operations,1,"6, ch. de Pine Lodge",Bristol,Québec,Canada,J0X1G0,45.526443,-76.454504
12734125,12734142,7,Exploitation,Operations,1,"6, ch. de Pine Lodge",Bristol,Québec,Canada,J0X1G0,45.526389,-76.454437
265435967,265453087,7,Exploitation,Operations,1,Lac Castonguay Sud,Matchi-Manitou,Québec,Canada,,48.82364,-76.44304
396060738,396061260,7,Exploitation,Operations,1,route 117,Montcerf-Lytton,Québec,Canada,J0W1N0,46.909919,-76.422261
396536864,396537358,7,Exploitation,Operations,1,route 117,Montcerf-Lytton,Québec,Canada,J0W1N0,46.909919,-76.422261
87712317,100504351,7,Exploitation,Operations,1,Lac à la Loutre,Otter Lake,Québec,Canada,,45.8894619,-76.4109997
265434566,265452758,7,Exploitation,Operations,1,Lac à la Loutre,La Pêche,Québec,Canada,,45.89097,-76.41028
130768362,130768530,7,Exploitation,Operations,1,"60, rte 303",Otter Lake,Québec,Canada,J0X2P0,45.844668,-76.403088
346258031,346259005,7,Exploitation,Operations,1,"739, route 366",Thorne,Québec,Canada,J0X2A0,45.762137,-76.38888
180210600,212425009,7,Exploitation,Operations,1,Canton Petain et Esperey,Matchi-Manitou,Québec,Canada,,47.958524,-76.343735
394046867,394047873,7,Exploitation,Operations,1,Territoire de la Zec Pontiac,Lac-Pythonga,Québec,Canada,J0X1W0,46.27995,-76.336405
87815480,100528223,7,Exploitation,Operations,1,Lac Camachigama,Senneterre,Québec,Canada,,47.83291,-76.33301
83450082,100451482,7,Exploitation,Operations,1,Lac de l'Écorce,Lac-Pythonga,Québec,Canada,,47.08109,-76.31854
87734287,100508469,7,Exploitation,Operations,1,Lac Maude,Matchi-Manitou,Québec,Canada,,48.3160896,-76.2832062
265434426,265452718,7,Exploitation,Operations,1,Lac à Breen,Gracefield,Québec,Canada,,45.67594,-76.28034
265434609,265452770,7,Exploitation,Operations,1,Lac Copeland,Alleyn-et-Cawood,Québec,Canada,,45.9063099,-76.27733
195920647,195921654,7,Exploitation,Operations,1,"42, ch. du Gingembre",Pontiac,Québec,Canada,J0X2V0,45.4883171,-76.2613871
265435717,265453031,7,Exploitation,Operations,1,Lac Achepabanca,Matchi-Manitou,Québec,Canada,,48.64451,-76.24438
265434602,265452768,7,Exploitation,Operations,1,"Route 301, Danford Lake",Kazabazua,Québec,Canada,,45.97822,-76.22841
265434623,265452774,7,Exploitation,Operations,1,Rivière Picanoc,Lac-Nilgaut,Québec,Canada,,45.97822,-76.22841
240910795,251268617,7,Exploitation,Operations,1,Lac Mer-Bleue,Cayamant,Québec,Canada,,46.21032,-76.22047
87812414,100527526,7,Exploitation,Operations,1,Lac Wetetnagami,Matchi-Manitou,Québec,Canada,,48.9239341,-76.2162897
396259861,396261295,7,Exploitation,Operations,1,"134, chemin Mayer",La Pêche,Québec,Canada,J0X3K0,45.678348,-76.203247
391861388,391862214,7,Exploitation,Operations,1,"103, chemin Lauvignon",La Pêche,Québec,Canada,J0X1S0,45.71641,-76.174343
500016697,500008071,7,Exploitation,Operations,1,"26, chemin Beaumont",La Pêche,Québec,Canada,J0X1S0,45.783564,-76.162352
87730087,100506838,7,Exploitation,Operations,1,Lac Berthelot,Matchi-Manitou,Québec,Canada,,48.52086,-76.15989
846664,10548281,7,Exploitation,Operations,1,"143, ch. McNicoll",Low,Québec,Canada,J0X1S0,45.797227,-76.150661
396657305,396658417,7,Exploitation,Operations,1,"5, chemin des Épinettes",Gracefield,Québec,Canada,J0X1W0,46.154583,-76.139114
87811177,100525980,7,Exploitation,Operations,1,Lac Trevet,Senneterre,Québec,Canada,,48.1600299,-76.1376
265434538,265452750,7,Exploitation,Operations,1,Rang de l'Aigle,Montcerf-Lytton,Québec,Canada,,46.416004,-76.136555
500015402,500004766,7,Exploitation,Operations,1,"412, route 366 Ouest",Pontiac,Québec,Canada,J0X2W0,45.663129,-76.124622
391819399,391819981,7,Exploitation,Operations,1,"100, chemin Ference",La Pêche,Québec,Canada,J0X1S0,45.688279,-76.11789
265434318,265452694,7,Exploitation,Operations,1,Chemin Robertson,La Pêche,Québec,Canada,,45.71873,-76.11068
265434482,265452734,7,Exploitation,Operations,1,Rivière Gatineau,Messines,Québec,Canada,,46.28151,-76.10454
